tconst	averageRating	numVotes
tt6117492	5.6	16
tt6117702	3.4	2017
tt6118040	7.5	13
tt6119504	5.2	2819
tt6121428	7.0	333
tt6121444	7.1	439
tt6122306	7.9	9
tt6122792	8.2	6
tt6123206	6.6	226
tt6125690	7.0	1156
tt6126346	6.0	755
tt6126428	4.2	448
tt6126492	3.1	292
tt6126686	7.1	13
tt6127016	6.5	11
tt6127326	8.0	25
tt6128082	9.1	10
tt6128192	4.7	15
tt6128708	7.4	7
tt6130010	7.6	85
tt6130118	4.0	84
tt6130310	6.5	228
tt6131208	7.2	91
tt6131300	9.2	5
tt6131328	1.1	16
tt6131386	2.7	216
tt6131672	6.0	18
tt6131712	5.1	860
tt6132250	6.5	285
tt6132410	6.3	43
tt6132770	8.0	7
tt6133130	7.1	12628
tt6133414	6.7	219
tt6133806	6.4	383
tt6134000	6.9	418
tt6134336	6.5	6
tt6134982	7.2	32
tt6135232	7.5	20
tt6135348	7.5	7816
tt6136188	5.2	120
tt6136430	7.5	13
tt6136484	7.0	5
tt6136778	6.1	916
tt6137138	3.4	34
tt6137494	5.3	278
tt6137734	6.3	1577
tt6138228	5.3	1524
tt6138322	7.4	102
tt6138680	5.2	136
tt6138688	5.7	857
tt6138706	6.0	234
tt6139606	7.5	29
tt6139906	7.2	6
tt6139994	8.7	7
tt6141656	6.3	966
tt6141686	2.8	6
tt6142574	7.1	8
tt6142716	6.2	19
tt6142964	5.1	46
tt6143166	7.6	5
tt6143422	8.9	207
tt6143474	7.7	6
tt6143568	5.8	7148
tt6144092	7.3	68
tt6144536	6.4	657
tt6144762	5.9	586
tt6144876	8.7	48
tt6145072	7.4	19
tt6145612	6.1	102
tt6145762	6.9	37
tt6146894	6.2	30
tt6147260	6.3	341
tt6147512	6.6	270
tt6147514	5.9	155
tt6147602	7.1	7
tt6147954	5.9	133
tt6148090	6.7	490
tt6148112	7.6	5
tt6148156	8.9	13189
tt6148766	6.7	90
tt6148782	6.5	110
tt6149282	3.8	57
tt6149802	5.6	319
tt6149806	7.4	8
tt6149818	7.1	170
tt6149936	5.9	1356
tt6150050	6.6	18
tt6150202	6.7	34
tt6150238	6.3	243
tt6150942	6.1	398
tt6150944	7.0	156
tt6151110	9.0	5
tt6151222	7.5	147
tt6151226	7.6	25
tt6151414	5.8	12
tt6151732	7.2	41
tt6151932	5.9	8
tt6152206	7.4	102
tt6152590	7.7	62
tt6152592	7.0	6
tt6152908	3.8	197
tt6153322	8.4	49
tt6153376	3.2	77
tt6153962	6.8	58
tt6155084	5.4	270
tt6155194	6.6	1107
tt6155600	3.9	59
tt6155922	5.1	293
tt6155958	7.7	61
tt6155960	5.9	92
tt6156272	9.6	9
tt6157274	3.8	15
tt6157626	6.2	1138
tt6158494	6.6	187
tt6158630	8.0	11
tt6158692	7.9	99
tt6159268	4.1	440
tt6159518	6.8	409
tt6159520	7.9	19
tt6159530	7.0	25
tt6159734	7.3	14
tt6160504	4.7	296
tt6161300	6.1	124
tt6161512	8.0	41
tt6162762	8.2	14
tt6162892	5.3	65
tt6162978	6.2	6
tt6164014	4.6	424
tt6164502	7.2	1068
tt6164762	6.5	204
tt6165466	7.5	43
tt6165468	5.8	5
tt6165792	6.4	841
tt6165956	8.6	17
tt6166002	7.1	117
tt6166140	6.9	34
tt6166196	7.5	42
tt6166322	8.1	256
tt6166446	4.9	22
tt6167894	8.1	2799
tt6168002	6.4	1119
tt6169622	7.5	21
tt6169720	6.0	16
tt6170130	6.7	462
tt6170224	3.7	24
tt6170954	6.3	3723
tt6171012	4.0	9
tt6171452	7.6	17
tt6171960	6.9	142
tt6172304	8.0	5
tt6172696	3.4	235
tt6173020	6.0	54
tt6173826	5.3	952
tt6174142	5.0	26
tt6174392	4.8	66
tt6174890	7.2	58
tt6175234	7.2	225
tt6175394	6.6	1457
tt6175402	8.9	96
tt6175486	3.4	258
tt6175496	6.8	13
tt6175670	6.5	244
tt6175710	8.6	462
tt6175764	6.8	365
tt6175820	6.6	406
tt6176928	4.9	850
tt6177152	4.3	97
tt6177350	7.1	12
tt6177442	8.7	15
tt6177752	7.8	18
tt6179330	6.2	11
tt6180242	8.4	18
tt6180274	7.9	875
tt6180656	8.8	28
tt6180770	5.7	23
tt6180842	6.8	203
tt6181974	8.5	11
tt6182054	3.1	148
tt6182222	7.5	6
tt6182372	7.5	169
tt6182954	7.3	470
tt6183334	4.6	38
tt6183434	7.3	10
tt6183580	6.8	57
tt6183834	6.8	685
tt6184194	5.2	82
tt6184774	6.7	100
tt6185286	6.8	1376
tt6185374	7.3	12
tt6185618	6.5	74
tt6185674	5.7	421
tt6186068	5.4	54
tt6186232	7.7	89
tt6186248	4.8	44
tt6186442	6.8	26
tt6188002	4.6	504
tt6188518	3.8	341
tt6189222	5.9	9
tt6189344	7.2	515
tt6189880	6.8	110
tt6190198	6.1	350
tt6190348	6.8	187
tt6191390	3.8	578
tt6191876	6.8	211
tt6192466	8.8	8
tt6193424	6.6	3238
tt6193454	6.6	207
tt6193992	6.3	24
tt6194520	5.7	208
tt6194530	6.8	1142
tt6194538	4.4	155
tt6194540	5.7	130
tt6194850	6.6	896
tt6194984	7.8	589
tt6195318	7.2	5
tt6195442	8.5	69
tt6195584	7.5	38
tt6195602	6.9	11
tt6195848	6.2	14
tt6195904	6.4	8
tt6196598	8.0	330
tt6196674	3.4	7
tt6196754	8.3	21
tt6197022	6.3	187
tt6197094	5.6	500
tt6197484	5.2	520
tt6197624	8.4	20
tt6198412	5.9	52
tt6199562	7.6	9
tt6200604	6.0	363
tt6201292	6.3	6207
tt6203570	7.2	1103
tt6203944	6.5	167
tt6203964	7.0	152
tt6203998	3.8	131
tt6204340	5.3	4515
tt6204830	6.5	11
tt6205658	6.6	22
tt6205766	4.9	27
tt6205996	2.6	176
tt6206180	8.7	22
tt6206204	7.7	7
tt6206240	5.3	95
tt6206758	7.7	41
tt6206820	5.2	6
tt6206880	6.6	61
tt6207096	7.0	123
tt6207118	6.5	17
tt6207596	6.5	69
tt6207878	7.3	583
tt6207956	6.8	79
tt6208138	4.8	20
tt6208374	5.7	186
tt6209240	6.2	5
tt6209282	7.4	450
tt6209470	6.2	740
tt6209534	5.7	41
tt6209546	8.2	8
tt6209672	7.4	7
tt6209808	6.0	5
tt6210064	8.4	20
tt6210126	5.8	117
tt6210784	4.9	19
tt6211060	6.7	34
tt6211480	5.3	250
tt6211506	5.2	121
tt6211538	4.7	752
tt6211580	5.4	708
tt6211748	7.9	19
tt6211848	7.8	8
tt6212136	5.2	137
tt6212486	7.6	9
tt6212496	6.2	1484
tt6212934	8.0	670
tt6212984	8.4	1823
tt6213004	7.0	17
tt6213036	6.4	704
tt6213284	6.8	1172
tt6213362	7.1	534
tt6213758	6.7	73
tt6213794	4.9	251
tt6213802	5.9	82
tt6213822	6.1	205
tt6213850	5.6	106
tt6213880	6.2	327
tt6213952	6.2	91
tt6213994	7.9	114
tt6214084	7.6	546
tt6214294	6.8	43
tt6214734	6.5	212
tt6214856	8.1	99
tt6214928	6.3	26044
tt6215044	2.4	1199
tt6215104	7.0	7
tt6215208	4.7	628
tt6215210	6.1	14
tt6215368	6.4	183
tt6215588	5.2	481
tt6215660	7.0	5
tt6215712	6.7	612
tt6215964	4.5	105
tt6216198	7.5	17
tt6217126	8.8	8
tt6217200	4.7	6
tt6217248	7.3	18
tt6217564	4.7	499
tt6217608	7.7	1984
tt6217664	7.7	311
tt6217672	6.6	160
tt6217706	5.1	193
tt6217748	6.6	48
tt6217804	3.6	2579
tt6217958	5.6	19
tt6218234	7.5	8
tt6218440	4.9	261
tt6218794	6.7	79
tt6218996	6.5	79
tt6220252	7.1	108
tt6220290	6.8	36
tt6220406	4.5	190
tt6221000	7.3	1033
tt6223030	8.3	33
tt6223432	7.2	5
tt6223806	7.0	962
tt6223862	2.1	22
tt6223974	8.1	2042
tt6224580	4.8	67
tt6224632	6.2	59
tt6224676	5.4	77
tt6225520	7.0	4857
tt6225842	8.1	28
tt6226458	9.4	9
tt6226610	6.2	150
tt6226944	5.8	10
tt6227144	4.7	46
tt6227148	6.1	220
tt6227152	7.4	231
tt6227190	5.7	87
tt6227192	6.0	261
tt6227846	5.9	63
tt6228100	7.6	7
tt6228102	7.5	42
tt6228308	9.2	14
tt6228640	4.7	154
tt6228890	5.5	72
tt6229030	6.7	129
tt6229100	3.9	112
tt6229152	7.2	15
tt6229252	6.9	847
tt6229852	5.6	1383
tt6230134	5.8	61
tt6230488	5.1	76
tt6231840	5.4	69
tt6233154	7.5	80
tt6233550	7.8	10
tt6233946	6.9	47
tt6234016	5.1	14
tt6234324	5.6	20
tt6235414	7.2	63
tt6235650	6.7	45
tt6235906	5.6	44
tt6236198	3.8	43
tt6236592	4.3	7
tt6237548	6.6	374
tt6237984	6.3	364
tt6238084	8.5	23
tt6238528	8.0	5
tt6238896	7.7	1160
tt6239586	5.3	235
tt6240976	6.5	31
tt6241768	3.8	98
tt6242752	7.8	11
tt6242938	6.2	6
tt6243086	5.1	7
tt6243140	6.0	4144
tt6243274	5.3	150
tt6244730	6.3	220
tt6244826	9.2	16
tt6244876	3.4	271
tt6245584	8.0	30
tt6245590	7.3	15
tt6246086	7.2	22
tt6246092	7.5	42
tt6246352	7.3	6
tt6246448	8.4	11
tt6247064	6.8	20
tt6247314	6.8	6
tt6247650	4.0	8
tt6247708	4.0	208
tt6247936	6.2	889
tt6249434	5.8	94
tt6250604	7.9	181
tt6251666	3.7	127
tt6253214	7.1	246
tt6253370	2.9	83
tt6253546	5.0	356
tt6253942	6.7	99
tt6254798	8.9	12
tt6256056	5.2	90
tt6256468	6.3	117
tt6256768	8.1	9
tt6256872	7.0	137
tt6258256	4.5	58
tt6260106	8.0	8
tt6261048	6.3	207
tt6262764	5.6	1355
tt6262812	4.8	13
tt6263324	7.5	6
tt6263642	6.1	1291
tt6263828	6.0	135
tt6264018	9.4	7
tt6264508	8.8	6
tt6264914	6.9	47
tt6264954	7.1	328
tt6265212	6.6	50
tt6265536	5.5	274
tt6265750	6.4	5
tt6265828	6.9	36861
tt6265988	5.3	1264
tt6266218	6.3	292
tt6266306	4.8	268
tt6266992	7.2	95
tt6267580	6.0	9
tt6267944	8.0	281
tt6268152	5.0	141
tt6268302	5.9	10
tt6268324	5.8	8
tt6269060	5.8	25
tt6269470	4.9	16
tt6269658	4.8	376
tt6270314	8.7	7
tt6270524	6.3	516
tt6270936	8.1	914
tt6272828	5.5	2586
tt6273924	6.4	24
tt6274718	9.1	11
tt6274750	8.7	12
tt6275112	6.7	9
tt6275138	5.1	8
tt6275296	7.2	160
tt6275840	6.7	74
tt6277440	6.2	7480
tt6277748	8.2	25
tt6278008	6.9	485
tt6278192	5.4	287
tt6278226	8.8	5
tt6278350	6.9	288
tt6278862	2.4	18
tt6280328	5.2	437
tt6280810	6.4	214
tt6280910	9.2	5
tt6281014	8.3	6
tt6281148	5.6	133
tt6281242	6.7	1373
tt6281320	5.3	47
tt6281428	2.9	35
tt6281560	8.9	14
tt6281854	6.6	8
tt6281886	7.1	23
tt6281936	5.1	43
tt6281966	7.3	9
tt6281994	6.5	8
tt6282314	3.0	347
tt6282546	5.8	5
tt6283934	8.4	10
tt6284156	6.7	35
tt6284474	8.3	512
tt6284544	2.6	59
tt6285404	6.1	134
tt6286078	7.2	17
tt6286510	8.5	24
tt6286546	6.4	7
tt6286630	4.9	236
tt6286652	5.1	57
tt6286668	5.2	137
tt6286796	6.9	556
tt6287252	5.0	21
tt6287508	2.6	553
tt6287794	6.8	18
tt6288158	7.8	28
tt6288250	6.6	6916
tt6288650	5.5	326
tt6288694	5.7	5435
tt6289006	6.2	33
tt6289452	2.4	1736
tt6289570	9.6	5
tt6289724	7.3	291
tt6289898	6.8	90
tt6290202	7.4	174
tt6290736	5.9	293
tt6293032	5.7	438
tt6293042	5.9	744
tt6293516	8.1	2760
tt6293796	5.5	106
tt6294822	7.2	78491
tt6294892	4.8	1199
tt6295110	8.5	12
tt6295898	5.2	573
tt6296236	6.9	2113
tt6296274	4.2	16
tt6296278	7.1	105
tt6296924	7.2	24
tt6298104	9.4	15
tt6298600	6.9	689
tt6299040	7.7	8083
tt6299366	5.9	22
tt6300886	7.6	12
tt6301712	6.4	68
tt6302050	4.9	344
tt6302164	4.5	351
tt6303866	6.4	6535
tt6303872	5.5	34
tt6304046	7.1	14546
tt6304162	7.7	17863
tt6304730	9.6	5
tt6304978	3.5	13
tt6305236	6.6	40
tt6305342	6.0	52
tt6305428	8.9	7
tt6305468	6.8	14
tt6306400	6.4	697
tt6313158	6.4	1734
tt6313348	7.2	76
tt6313378	6.1	249
tt6313452	6.2	5
tt6313734	5.2	36
tt6314294	7.5	66
tt6314472	6.7	7
tt6314690	5.1	398
tt6314766	5.3	37
tt6314906	8.7	20
tt6315010	3.8	18
tt6315466	6.2	32
tt6315524	8.4	2675
tt6315750	6.4	993
tt6315790	5.8	169
tt6315872	5.5	137
tt6316138	9.0	20691
tt6317072	6.6	69
tt6317962	5.6	727
tt6318156	6.5	8
tt6318202	6.2	156
tt6318238	6.6	70
tt6318272	9.4	5
tt6318530	8.8	6
tt6318556	7.3	145
tt6318848	4.6	431
tt6319470	9.3	6
tt6319654	8.0	674
tt6319988	7.8	5
tt6320684	7.2	177
tt6321990	9.3	32
tt6322522	4.6	70
tt6322902	5.0	232
tt6322922	6.2	5483
tt6323306	5.8	162
tt6323518	8.4	25
tt6323858	6.4	16
tt6324194	7.4	22
tt6326184	4.5	87
tt6326340	7.8	5
tt6327400	5.9	358
tt6327656	7.4	5
tt6327886	2.0	13
tt6328182	6.2	64
tt6329870	6.2	136
tt6329874	8.8	5
tt6330052	5.9	470
tt6330172	7.2	6
tt6330202	6.7	12
tt6330246	6.6	238
tt6330514	6.5	744
tt6330554	2.3	29
tt6331364	8.7	6
tt6331780	7.2	47
tt6331818	9.2	5
tt6332764	6.7	1642
tt6333052	6.1	3343
tt6333054	8.1	2449
tt6333056	7.5	2266
tt6333058	7.4	571
tt6333060	7.9	21906
tt6333062	6.8	45
tt6333064	6.5	2620
tt6333066	7.3	398
tt6333070	6.8	978
tt6333072	6.8	670
tt6333074	7.4	1905
tt6333078	7.0	128
tt6333080	7.9	326
tt6333082	5.8	132
tt6333084	7.5	97
tt6333086	6.5	1134
tt6333088	5.6	218
tt6333090	7.4	1735
tt6333092	7.1	216
tt6333094	6.2	51
tt6333096	6.5	629
tt6333200	3.2	187
tt6334874	5.7	672
tt6334884	4.7	1720
tt6335734	7.6	864
tt6335806	7.8	60
tt6336270	5.6	998
tt6336356	6.8	3800
tt6337252	6.2	39
tt6337930	8.7	7
tt6338236	8.4	39
tt6338476	6.5	1125
tt6339230	3.7	64
tt6340090	6.9	239
tt6340092	7.0	9
tt6340112	6.4	1106
tt6340264	5.6	502
tt6340296	5.5	538
tt6340604	6.2	306
tt6340640	6.8	423
tt6340848	7.4	11
tt6341094	3.3	67
tt6342058	8.2	14
tt6342396	6.3	211
tt6342418	6.7	15
tt6343058	6.8	1046
tt6343068	6.8	246
tt6343158	6.9	14
tt6343596	4.7	9
tt6343706	6.7	1452
tt6344302	6.4	28
tt6344482	7.2	5
tt6344696	6.8	78
tt6345080	4.0	167
tt6346162	8.6	1167
tt6346952	6.9	422
tt6347150	6.5	82
tt6347318	8.4	5
tt6347492	6.8	57
tt6347880	4.4	26
tt6348454	7.3	685
tt6348518	7.6	15
tt6349126	7.9	59
tt6349302	5.6	1210
tt6349528	4.5	69
tt6349844	4.6	30
tt6350304	7.5	294
tt6350558	6.5	101
tt6350740	2.8	5
tt6350786	7.7	10
tt6351924	6.6	16
tt6352548	5.6	1099
tt6352592	7.7	7
tt6352604	7.4	167
tt6352800	5.2	17
tt6353716	3.9	158
tt6353818	8.4	5
tt6354108	6.8	317
tt6354784	7.2	419
tt6354856	8.6	9
tt6355328	6.1	224
tt6355580	3.1	73
tt6356228	3.2	95
tt6356734	6.9	7
tt6357034	6.5	6
tt6357202	3.3	204
tt6357444	5.2	36
tt6359082	3.0	238
tt6359454	7.3	11
tt6359554	8.2	2112
tt6359956	5.5	23735
tt6359962	4.2	26
tt6359974	4.1	43
tt6360332	4.2	1272
tt6360784	8.3	10
tt6360872	5.0	1066
tt6361260	7.7	269
tt6362552	7.5	22
tt6363646	3.8	122
tt6363784	8.2	8
tt6364538	5.9	21
tt6364638	5.2	139
tt6365782	6.0	40
tt6367558	6.2	5851
tt6367560	6.0	5
tt6368132	6.6	180
tt6369298	7.4	47
tt6369748	8.1	78
tt6370266	8.0	79
tt6370614	6.9	101
tt6370702	8.7	9
tt6371588	8.2	38
tt6371746	8.0	6
tt6371924	8.2	6
tt6373314	6.2	97
tt6373590	6.2	759
tt6373738	7.3	98
tt6373826	7.2	44
tt6374204	4.8	151
tt6374826	8.3	15
tt6375308	7.3	1686
tt6375532	5.3	6
tt6379314	7.7	339
tt6379644	9.1	11
tt6379662	9.4	5
tt6380140	4.6	154
tt6381052	7.6	75
tt6381074	8.4	13
tt6381432	6.0	33
tt6382744	4.6	7
tt6383148	6.5	24
tt6383608	5.7	21
tt6383726	6.0	6
tt6384274	8.2	12
tt6384720	3.9	37
tt6385860	7.0	6
tt6385910	6.8	20
tt6386132	6.7	68
tt6386168	6.2	307
tt6386232	7.8	32
tt6386352	6.5	836
tt6386998	8.5	6
tt6387150	7.9	8
tt6387472	7.8	609
tt6387702	2.6	7
tt6388200	3.7	28
tt6388658	8.0	8
tt6388664	6.7	9
tt6388844	3.0	41
tt6389316	7.3	452
tt6389344	4.9	199
tt6389600	5.6	30
tt6390682	8.2	21
tt6390756	7.7	163
tt6390900	7.9	8
tt6391006	6.8	6
tt6391732	6.3	39
tt6392102	4.7	71
tt6392362	6.5	17
tt6392454	4.9	14
tt6392526	5.5	21
tt6392918	7.9	166
tt6393026	6.2	25
tt6393284	9.3	7
tt6393790	7.9	9
tt6394260	7.5	17
tt6394392	8.4	22
tt6395306	7.9	1325
tt6395782	7.6	70
tt6396050	6.9	217
tt6396104	6.3	6
tt6396342	7.4	7
tt6396950	7.9	26
tt6397174	6.4	7
tt6397364	8.6	10
tt6397530	5.8	288
tt6397762	6.6	880
tt6398054	6.9	982
tt6398360	5.4	341
tt6398570	6.4	141
tt6399158	7.0	2168
tt6399400	6.6	85
tt6399490	6.5	12
tt6399878	8.2	8
tt6400280	7.4	230
tt6400316	7.2	170
tt6400432	5.8	12
tt6400476	8.1	11
tt6400614	7.1	3782
tt6400726	9.2	8
tt6401004	5.7	834
tt6402212	7.1	76
tt6402536	8.5	6
tt6402728	4.8	92
tt6402950	5.9	15
tt6403382	8.0	37
tt6403668	4.3	21
tt6403818	8.7	9
tt6404816	4.6	103
tt6405126	5.5	2262
tt6405208	8.3	631
tt6405298	7.2	9
tt6405308	6.3	10
tt6406458	6.9	37
tt6406830	7.9	9
tt6407390	4.3	19
tt6407480	4.2	13
tt6407598	6.0	493
tt6408226	6.4	5658
tt6408738	6.4	548
tt6408946	3.0	22
tt6409236	6.3	19
tt6409262	8.6	10
tt6409272	7.6	107
tt6409602	6.4	7
tt6409666	4.0	292
tt6409782	5.5	112
tt6409908	4.3	6
tt6409994	5.8	248
tt6410534	4.0	46
tt6410564	6.7	1994
tt6410788	5.5	6
tt6411322	7.2	89
tt6411984	6.2	607
tt6412094	4.5	10
tt6412648	7.6	30
tt6412656	8.2	9
tt6412864	6.9	1691
tt6413002	4.7	39
tt6413038	3.0	6
tt6413082	7.5	10
tt6413370	6.2	51
tt6413410	6.4	702
tt6413712	8.6	2097
tt6413828	6.4	17
tt6413864	5.8	71
tt6414704	6.9	35
tt6414866	8.2	259
tt6415838	4.6	173
tt6416358	9.1	71
tt6416676	6.7	256
tt6416858	8.0	10
tt6417014	6.7	281
tt6417144	7.1	86
tt6417204	7.1	768
tt6417586	7.4	5
tt6417762	7.4	23
tt6417842	8.4	5
tt6418890	6.2	16
tt6420934	5.2	5
tt6421356	6.6	36
tt6421362	4.0	59
tt6421366	5.9	410
tt6421658	7.9	32
tt6421998	8.3	35
tt6422706	8.2	5
tt6422860	8.6	33
tt6423048	5.4	16
tt6423664	7.2	49
tt6423776	6.1	2310
tt6424188	7.8	22
tt6424270	7.0	5
tt6424280	3.9	14
tt6424286	6.9	18
tt6424304	6.3	12
tt6424768	6.0	112
tt6425270	4.2	13
tt6425734	5.7	300
tt6426714	7.3	414
tt6426832	6.1	1226
tt6426970	2.5	8
tt6426980	7.8	8
tt6427156	7.4	32
tt6427368	8.5	26
tt6427854	2.8	288
tt6428076	8.0	12
tt6428170	8.6	5
tt6428632	4.0	6
tt6428774	5.9	159
tt6429260	6.8	30
tt6429278	8.8	5
tt6431324	8.3	124
tt6431828	7.1	259
tt6433144	7.2	15
tt6433624	6.0	165
tt6433842	8.0	6
tt6433880	6.6	170
tt6433886	5.6	403
tt6435124	6.5	6
tt6435230	9.2	17
tt6435240	6.5	20
tt6435274	6.5	120
tt6435660	6.0	5
tt6436056	6.3	66
tt6436082	6.9	68
tt6436254	7.7	48
tt6436270	8.3	31
tt6436888	5.6	152
tt6437020	8.5	6
tt6437272	8.2	16
tt6437820	4.3	7
tt6437870	8.2	25
tt6437888	3.6	71
tt6437936	7.9	17
tt6438096	7.6	1986
tt6438840	8.5	982
tt6439012	8.0	8
tt6439368	8.8	6
tt6439558	3.5	10724
tt6440150	8.8	20
tt6440334	8.4	9
tt6440810	6.7	111
tt6440916	5.4	376
tt6441072	4.6	108
tt6441090	8.1	13
tt6441096	8.0	5
tt6441102	7.9	15
tt6441120	7.3	120
tt6441304	5.8	16
tt6441310	5.4	16
tt6442978	7.4	3149
tt6443138	7.6	181
tt6444182	6.1	18
tt6444838	6.7	768
tt6445236	5.0	44
tt6445290	7.2	47
tt6445394	4.9	384
tt6445396	5.4	464
tt6445408	4.9	168
tt6445922	7.5	6
tt6449336	6.2	158
tt6450334	4.9	9
tt6450794	6.3	29
tt6451304	6.4	899
tt6451666	7.3	10
tt6452332	7.0	582
tt6453130	7.0	23
tt6454018	7.9	16
tt6454510	7.3	67
tt6455992	6.7	833
tt6456384	5.2	62
tt6456734	6.3	9
tt6456754	8.3	12
tt6456768	3.2	125
tt6458726	3.7	72
tt6459230	6.8	11
tt6459302	8.2	8
tt6459378	6.5	14
tt6459382	6.1	195
tt6460276	6.0	65
tt6461514	6.5	847
tt6461526	6.1	522
tt6461888	5.2	10
tt6461980	6.6	5
tt6462084	5.0	88
tt6462462	6.9	1048
tt6462506	7.0	1054
tt6462710	9.1	41
tt6462750	6.1	50
tt6463512	8.6	7
tt6464290	5.8	333
tt6464360	4.7	409
tt6464498	8.2	18
tt6464506	8.9	12
tt6464512	5.7	29
tt6464678	5.1	243
tt6465036	7.8	11
tt6465682	7.4	5
tt6465936	9.0	10
tt6466606	7.5	8
tt6467150	7.1	27
tt6467152	6.0	95
tt6467380	7.3	3902
tt6467436	8.6	85
tt6467492	6.0	2641
tt6467500	7.0	134
tt6467562	4.9	8
tt6467658	7.0	21
tt6467708	7.0	49
tt6467738	6.3	877
tt6467968	7.6	885
tt6468114	8.2	139
tt6469224	6.5	6
tt6469284	6.5	23
tt6469338	8.8	6
tt6469412	7.6	5
tt6469960	5.3	80
tt6470512	7.9	14
tt6470762	6.0	977
tt6471054	7.2	295
tt6471196	7.2	114
tt6471264	5.4	2332
tt6471684	7.1	2769
tt6472742	7.2	19
tt6473838	5.8	72
tt6473952	4.5	6
tt6474220	8.4	22
tt6474396	8.2	6
tt6474626	6.4	411
tt6475566	8.5	24
tt6475918	5.6	21
tt6476256	8.8	8
tt6476462	7.3	6
tt6476532	5.9	146
tt6477380	5.7	21
tt6477684	8.2	5
tt6478182	8.3	24
tt6478238	7.0	58
tt6478538	5.8	338
tt6479178	3.8	274
tt6479614	8.0	213
tt6480046	7.2	16
tt6481002	5.2	196
tt6481232	9.1	319
tt6481310	6.2	10
tt6481478	6.8	311
tt6482130	6.3	6
tt6482642	8.6	8
tt6483258	7.4	87
tt6483356	7.0	24
tt6484256	6.1	35
tt6484774	7.5	6
tt6484954	7.8	99
tt6484956	8.9	185
tt6484982	7.8	9059
tt6485308	3.3	22
tt6485666	8.2	19653
tt6486552	6.8	9
tt6486630	5.4	311
tt6487050	8.6	380
tt6487370	7.5	6
tt6487690	5.6	22
tt6488382	5.5	49
tt6488444	8.0	79
tt6488514	7.6	14
tt6488750	8.6	45
tt6489100	5.5	200
tt6489160	6.2	36
tt6489278	7.5	26
tt6489426	5.9	10
tt6489434	9.0	5
tt6489962	7.4	19
tt6490624	9.4	7
tt6490800	8.4	14
tt6491170	7.2	873
tt6491296	9.1	74
tt6492158	2.6	67
tt6492958	4.8	13
tt6493278	8.3	6
tt6493286	8.0	1006
tt6493422	6.2	6
tt6493472	5.4	107
tt6493644	6.5	228
tt6493648	7.0	311
tt6493974	5.9	167
tt6494052	6.3	1035
tt6494358	6.9	49
tt6494436	8.6	5
tt6494520	4.2	9
tt6494542	7.9	258
tt6495322	8.8	12
tt6495522	2.9	7
tt6495526	7.6	388
tt6495538	8.1	21
tt6495564	6.8	12
tt6495714	3.4	268
tt6495800	9.0	7
tt6496236	5.6	367
tt6496688	7.4	82
tt6496698	6.1	21
tt6496766	6.4	14
tt6497898	7.2	1242
tt6498064	8.4	11
tt6498526	7.0	41
tt6498644	7.1	876
tt6499258	5.7	47
tt6499628	7.0	8
tt6500168	7.4	38
tt6500354	7.0	33
tt6500362	6.9	55
tt6500414	7.8	6
tt6500726	5.2	18
tt6500934	8.4	17
tt6501310	8.2	5
tt6502580	6.3	1279
tt6503596	7.3	77
tt6503672	7.9	51
tt6504232	8.4	207
tt6505002	4.0	5
tt6505826	5.6	115
tt6505968	7.0	390
tt6506040	7.3	49
tt6506146	6.1	112
tt6506246	7.1	195
tt6507672	8.7	6
tt6508018	8.0	21
tt6508770	5.7	22
tt6508918	7.8	39
tt6508926	9.4	39
tt6508974	2.1	16
tt6508998	9.0	16
tt6509432	7.1	102
tt6509862	7.3	318
tt6509892	5.3	34
tt6509942	8.7	6
tt6510020	7.5	14
tt6510288	8.2	17
tt6510634	6.9	350
tt6510954	6.7	227
tt6511244	4.0	20
tt6511676	4.4	136
tt6512300	6.9	36
tt6512400	8.1	25
tt6512568	7.5	19
tt6512632	7.2	119
tt6512784	4.1	729
tt6512856	8.1	73
tt6513180	4.1	10
tt6513334	8.1	14
tt6513338	3.9	55
tt6513406	5.8	963
tt6514342	5.0	199
tt6515050	5.9	135
tt6515074	6.4	16
tt6515342	5.9	993
tt6515420	4.3	51
tt6515470	6.7	159
tt6516256	7.9	12
tt6516552	9.0	7
tt6516590	3.4	379
tt6517046	8.3	7
tt6517874	5.8	331
tt6518634	4.6	100
tt6518782	5.3	68
tt6518886	5.7	11
tt6519020	7.7	35
tt6519762	6.0	12
tt6519912	3.1	26
tt6520568	6.6	28
tt6520634	7.7	117
tt6520926	7.8	69
tt6522352	5.7	45
tt6522380	6.8	6
tt6522398	6.0	1638
tt6522478	7.2	48
tt6522546	7.0	6969
tt6522634	6.6	856
tt6522688	7.4	11
tt6522846	5.7	78
tt6522982	5.8	50
tt6523068	6.2	44
tt6523174	5.7	318
tt6523328	7.7	22
tt6523440	6.6	372
tt6523594	8.7	47
tt6523852	6.9	8
tt6524170	2.1	47
tt6524468	6.6	16
tt6524696	6.6	10
tt6525978	6.9	305
tt6527838	6.9	191
tt6528482	8.1	17
tt6528834	7.7	6
tt6529334	6.6	16
tt6530104	6.5	182
tt6530282	8.4	14
tt6530588	7.5	26
tt6531060	5.8	27
tt6531206	7.6	42
tt6531384	7.1	24
tt6531872	7.0	369
tt6532954	7.5	239
tt6533000	6.8	30
tt6533250	4.9	67
tt6533596	6.8	6
tt6534608	8.2	10
tt6534724	6.8	20
tt6535100	6.9	113
tt6535314	6.9	33
